customer_id,signup_date,age,gender,country,city,campaign_id,acquisition_channel
C024349,2023-04-29,65,Female,United States,Los Angeles,1,Google Ads
C024350,2025-07-26,51,Female,United States,Los Angeles,9,Influencer
C024351,2023-11-20,38,Female,United States,San Francisco,3,Instagram
C024352,2025-07-09,42,Male,United Kingdom,Birmingham,9,Influencer
C024353,2023-06-08,38,Female,United Kingdom,London,6,YouTube
C024354,2023-08-27,37,Female,United States,San Francisco,8,Referral
C024355,2024-01-31,41,Male,Germany,Berlin,9,Influencer
C024356,2023-11-16,22,Female,India,Mumbai,9,Influencer
C024357,2023-11-05,58,Female,United Kingdom,London,4,Instagram
C024358,2023-09-06,19,Female,Australia,Brisbane,1,Google Ads
C024359,2024-06-21,26,Male,Japan,Tokyo,4,Instagram
C024360,2024-12-01,60,Male,United States,San Francisco,8,Referral
C024361,2024-01-29,25,Female,Japan,Tokyo,9,Influencer
C024362,2024-10-13,49,Male,Japan,Osaka,6,YouTube
C024363,2025-10-14,24,Female,United States,New York,5,Facebook
C024364,2024-02-10,55,Male,France,Lyon,5,Facebook
C024365,2025-09-26,37,Male,Australia,Brisbane,3,Instagram
C024366,2023-01-21,64,Male,United States,San Francisco,5,Facebook
C024367,2023-06-04,32,Male,Germany,Berlin,8,Referral
C024368,2025-05-16,56,Female,United States,Los Angeles,7,Email
C024369,2024-07-12,45,Male,United States,San Francisco,5,Facebook
C024370,2023-07-13,48,Other,United States,San Francisco,2,Google Ads
C024371,2024-02-03,39,Female,Australia,Melbourne,9,Influencer
C024372,2023-10-07,57,Male,United States,San Francisco,9,Influencer
C024373,2025-09-06,41,Female,United Kingdom,Birmingham,5,Facebook
C024374,2025-10-30,51,Other,United Kingdom,Manchester,5,Facebook
C024375,2024-04-16,26,Female,United States,Los Angeles,2,Google Ads
C024376,2023-06-01,19,Female,United States,San Francisco,4,Instagram
C024377,2025-03-12,62,Female,Canada,Toronto,6,YouTube
C024378,2024-07-06,42,Female,Canada,Montreal,8,Referral
C024379,2024-12-30,29,Other,Japan,Kyoto,9,Influencer
C024380,2024-05-27,21,Female,United States,Chicago,1,Google Ads
C024381,2025-10-09,57,Female,United Kingdom,Manchester,3,Instagram
C024382,2023-06-20,30,Female,United Kingdom,London,5,Facebook
C024383,2025-04-29,46,Male,United Kingdom,Birmingham,5,Facebook
C024384,2025-03-04,49,Male,Japan,Osaka,6,YouTube
C024385,2023-05-05,44,Female,Canada,Vancouver,8,Referral
C024386,2023-06-24,47,Male,United States,Chicago,6,YouTube
C024387,2024-05-18,63,Male,United States,New York,9,Influencer
C024388,2024-12-11,56,Female,France,Lyon,3,Instagram
C024389,2023-04-16,18,Male,India,Mumbai,3,Instagram
C024390,2024-06-11,28,Male,United States,San Francisco,6,YouTube
C024391,2023-02-07,40,Female,France,Lyon,9,Influencer
C024392,2024-01-30,34,Male,Germany,Berlin,4,Instagram
C024393,2025-07-09,32,Female,Canada,Vancouver,5,Facebook
C024394,2024-04-21,44,Male,United Kingdom,Birmingham,5,Facebook
C024395,2024-12-22,27,Male,India,Ahmedabad,2,Google Ads
C024396,2023-11-11,33,Male,United States,Chicago,2,Google Ads
C024397,2023-12-31,54,Male,India,Ahmedabad,3,Instagram
C024398,2023-06-30,45,Male,India,Mumbai,1,Google Ads
C024399,2025-01-03,19,Male,Canada,Toronto,9,Influencer
C024400,2025-05-25,56,Female,India,Mumbai,4,Instagram
C024401,2025-09-20,52,Female,United States,New York,3,Instagram
C024402,2024-10-22,32,Male,India,Mumbai,7,Email
C024403,2023-09-01,28,Female,India,Delhi,5,Facebook
C024404,2023-11-09,50,Female,Japan,Kyoto,2,Google Ads
C024405,2023-03-17,33,Female,United States,New York,4,Instagram
C024406,2023-09-19,28,Female,United States,Los Angeles,7,Email
C024407,2023-08-19,37,Male,United States,Los Angeles,2,Google Ads
C024408,2024-12-03,36,Female,Canada,Toronto,6,YouTube
C024409,2024-10-07,56,Male,Japan,Osaka,3,Instagram
C024410,2025-01-26,40,Female,Japan,Osaka,1,Google Ads
C024411,2025-04-21,27,Male,Australia,Sydney,6,YouTube
C024412,2025-05-28,25,Female,United States,New York,3,Instagram
C024413,2024-05-30,19,Female,India,Bengaluru,8,Referral
C024414,2024-03-17,24,Female,France,Lyon,9,Influencer
C024415,2024-08-05,43,Male,United Kingdom,Birmingham,3,Instagram
C024416,2023-09-19,57,Other,India,Mumbai,6,YouTube
C024417,2025-01-18,36,Female,India,Delhi,8,Referral
C024418,2025-03-29,23,Male,India,Delhi,9,Influencer
C024419,2025-09-28,50,Female,India,Delhi,3,Instagram
C024420,2025-05-16,28,Male,United Kingdom,Manchester,2,Google Ads
C024421,2024-08-30,53,Male,Canada,Toronto,5,Facebook
C024422,2025-06-28,29,Male,Canada,Toronto,3,Instagram
C024423,2024-06-06,45,Male,Canada,Toronto,9,Influencer
C024424,2025-11-02,26,Female,Germany,Berlin,6,YouTube
C024425,2023-06-11,40,Male,United Kingdom,London,5,Facebook
C024426,2023-01-05,57,Female,United States,Los Angeles,4,Instagram
C024427,2023-07-21,23,Male,United States,Los Angeles,2,Google Ads
C024428,2024-02-20,36,Male,United States,Chicago,3,Instagram
C024429,2025-11-01,37,Female,United States,New York,2,Google Ads
C024430,2025-08-05,35,Other,Canada,Toronto,10,Organic
C024431,2025-01-21,44,Female,United States,Los Angeles,1,Google Ads
C024432,2025-08-07,50,Male,Canada,Vancouver,2,Google Ads
C024433,2024-01-08,46,Male,United States,Chicago,5,Facebook
C024434,2024-03-06,26,Other,India,Bengaluru,9,Influencer
C024435,2024-11-20,62,Male,Canada,Toronto,1,Google Ads
C024436,2023-04-28,61,Male,United States,New York,9,Influencer
C024437,2024-08-10,44,Female,Germany,Hamburg,6,YouTube
C024438,2025-12-05,56,Male,United States,Los Angeles,8,Referral
C024439,2023-08-15,28,Male,United Kingdom,Manchester,4,Instagram
C024440,2023-12-14,59,Female,United States,Chicago,10,Organic
C024441,2023-05-21,25,Female,France,Lyon,3,Instagram
C024442,2023-07-23,31,Female,United States,New York,1,Google Ads
C024443,2025-09-30,63,Female,Australia,Sydney,6,YouTube
C024444,2025-05-10,30,Female,United States,San Francisco,1,Google Ads
C024445,2025-04-24,24,Male,Japan,Kyoto,10,Organic
C024446,2025-09-21,32,Male,Germany,Hamburg,7,Email
C024447,2023-11-09,55,Male,United States,Chicago,1,Google Ads
C024448,2023-05-17,61,Male,United States,Los Angeles,7,Email
C024449,2023-12-17,60,Female,United States,Los Angeles,10,Organic
C024450,2023-06-22,35,Male,United Kingdom,London,4,Instagram
C024451,2023-03-20,53,Female,Japan,Tokyo,9,Influencer
C024452,2025-09-05,48,Female,India,Delhi,6,YouTube
C024453,2024-07-22,21,Male,United States,Chicago,2,Google Ads
C024454,2025-05-12,30,Female,United Kingdom,London,6,YouTube
C024455,2023-02-26,56,Female,United States,San Francisco,2,Google Ads
C024456,2023-12-29,47,Female,Japan,Tokyo,5,Facebook
C024457,2023-05-14,36,Female,France,Marseille,5,Facebook
C024458,2023-01-14,21,Male,Japan,Osaka,5,Facebook
C024459,2023-10-10,18,Other,Japan,Tokyo,4,Instagram
C024460,2025-03-16,57,Female,United States,New York,5,Facebook
C024461,2023-05-07,49,Female,Japan,Kyoto,10,Organic
C024462,2023-08-06,29,Female,India,Mumbai,9,Influencer
C024463,2025-01-14,29,Female,United States,Chicago,5,Facebook
C024464,2024-11-10,37,Male,United Kingdom,Birmingham,7,Email
C024465,2025-09-23,28,Female,United States,Los Angeles,9,Influencer
C024466,2023-09-17,47,Male,United States,New York,1,Google Ads
C024467,2023-04-09,61,Female,India,Delhi,3,Instagram
C024468,2023-07-01,48,Female,United States,Chicago,6,YouTube
C024469,2023-06-18,45,Male,Canada,Vancouver,1,Google Ads
C024470,2023-08-21,61,Male,India,Mumbai,7,Email
C024471,2025-08-13,46,Female,Canada,Toronto,2,Google Ads
C024472,2024-04-16,58,Male,United States,New York,4,Instagram
C024473,2024-11-09,39,Male,India,Ahmedabad,2,Google Ads
C024474,2024-01-16,62,Male,France,Lyon,3,Instagram
C024475,2023-09-08,46,Male,Germany,Hamburg,10,Organic
C024476,2023-11-15,18,Male,Canada,Vancouver,3,Instagram
C024477,2023-07-12,38,Male,United States,Chicago,7,Email
C024478,2025-07-25,48,Female,United States,Los Angeles,7,Email
C024479,2024-08-23,44,Male,Canada,Toronto,2,Google Ads
C024480,2024-08-29,52,Male,United States,New York,4,Instagram
C024481,2025-02-03,25,Female,India,Delhi,9,Influencer
C024482,2025-06-03,57,Female,Japan,Tokyo,8,Referral
C024483,2025-09-17,25,Male,United States,San Francisco,7,Email
C024484,2024-05-20,23,Female,Canada,Vancouver,5,Facebook
C024485,2023-03-06,32,Male,Japan,Tokyo,3,Instagram
C024486,2023-08-10,38,Male,United States,New York,3,Instagram
C024487,2024-04-10,54,Female,United States,San Francisco,9,Influencer
C024488,2023-03-13,23,Female,Canada,Vancouver,10,Organic
C024489,2025-06-06,46,Female,Canada,Vancouver,4,Instagram
C024490,2024-04-18,42,Female,Germany,Hamburg,6,YouTube
C024491,2024-10-16,40,Female,Canada,Vancouver,6,YouTube
C024492,2023-01-19,55,Female,Canada,Vancouver,5,Facebook
C024493,2024-06-05,44,Male,India,Delhi,2,Google Ads
C024494,2025-02-22,59,Female,Australia,Sydney,3,Instagram
C024495,2024-02-19,40,Female,Japan,Tokyo,5,Facebook
C024496,2023-12-30,36,Male,Canada,Vancouver,5,Facebook
C024497,2024-06-11,45,Other,United Kingdom,London,2,Google Ads
C024498,2025-03-06,51,Female,United States,Chicago,8,Referral
C024499,2024-03-18,24,Female,Canada,Montreal,3,Instagram
C024500,2023-09-22,30,Male,United States,New York,4,Instagram
C024501,2024-10-11,21,Male,India,Delhi,2,Google Ads
C024502,2024-05-23,28,Male,India,Ahmedabad,8,Referral
C024503,2024-04-10,38,Female,France,Lyon,10,Organic
C024504,2023-12-31,38,Female,United States,New York,9,Influencer
C024505,2024-05-07,60,Male,United Kingdom,Birmingham,10,Organic
C024506,2024-06-25,62,Female,United Kingdom,London,1,Google Ads
C024507,2024-12-23,59,Female,India,Delhi,2,Google Ads
C024508,2025-04-21,43,Female,Japan,Osaka,7,Email
C024509,2023-10-27,48,Female,United States,San Francisco,9,Influencer
C024510,2023-06-23,21,Male,Germany,Berlin,6,YouTube
C024511,2024-10-07,20,Male,United States,Los Angeles,4,Instagram
C024512,2023-01-24,56,Female,United Kingdom,London,6,YouTube
C024513,2024-12-31,65,Female,Canada,Vancouver,7,Email
C024514,2023-01-07,38,Male,Germany,Munich,2,Google Ads
C024515,2025-10-26,55,Male,Australia,Sydney,10,Organic
C024516,2025-05-27,35,Female,France,Marseille,9,Influencer
C024517,2023-06-15,50,Other,France,Lyon,1,Google Ads
C024518,2024-03-03,59,Female,Canada,Toronto,4,Instagram
C024519,2023-05-25,52,Male,India,Ahmedabad,4,Instagram
C024520,2025-07-21,49,Male,United States,Chicago,10,Organic
C024521,2024-05-23,28,Female,United Kingdom,Manchester,5,Facebook
C024522,2025-06-25,56,Male,India,Bengaluru,4,Instagram
C024523,2024-10-06,48,Female,Japan,Tokyo,6,YouTube
C024524,2023-03-17,47,Male,Canada,Montreal,9,Influencer
C024525,2025-04-03,55,Male,France,Marseille,3,Instagram
C024526,2025-11-27,63,Female,Germany,Hamburg,3,Instagram
C024527,2024-07-19,37,Male,United Kingdom,Manchester,8,Referral
C024528,2024-09-08,57,Other,United States,Chicago,9,Influencer
C024529,2024-01-16,43,Male,France,Lyon,9,Influencer
C024530,2025-04-27,28,Male,United States,New York,2,Google Ads
C024531,2023-10-30,19,Male,Japan,Tokyo,8,Referral
C024532,2025-01-25,56,Male,India,Mumbai,2,Google Ads
C024533,2023-06-13,34,Male,India,Ahmedabad,2,Google Ads
C024534,2023-04-11,41,Female,United Kingdom,London,1,Google Ads
C024535,2025-06-16,47,Female,United States,San Francisco,9,Influencer
C024536,2025-02-21,54,Female,United Kingdom,London,3,Instagram
C024537,2024-01-03,23,Female,Germany,Berlin,7,Email
C024538,2024-12-27,40,Female,India,Mumbai,7,Email
C024539,2024-01-07,64,Female,United States,Los Angeles,4,Instagram
C024540,2025-05-11,52,Male,India,Bengaluru,10,Organic
C024541,2023-10-07,64,Female,United States,Chicago,8,Referral
C024542,2023-11-12,43,Male,United States,Los Angeles,3,Instagram
C024543,2025-03-26,42,Male,India,Bengaluru,8,Referral
C024544,2023-05-31,53,Male,United States,New York,2,Google Ads
C024545,2025-10-05,38,Female,India,Delhi,3,Instagram
C024546,2024-10-30,59,Male,Australia,Sydney,4,Instagram
C024547,2024-02-11,60,Female,United States,New York,10,Organic
C024548,2023-10-14,40,Male,India,Mumbai,1,Google Ads
C024549,2025-07-05,18,Female,Japan,Osaka,4,Instagram
C024550,2024-05-06,27,Female,Canada,Montreal,3,Instagram
C024551,2025-10-29,42,Male,United States,Los Angeles,2,Google Ads
C024552,2025-01-07,39,Female,United Kingdom,Manchester,1,Google Ads
C024553,2023-05-11,64,Female,Germany,Munich,10,Organic
C024554,2025-09-23,25,Female,India,Mumbai,2,Google Ads
C024555,2024-05-12,58,Female,United Kingdom,Manchester,10,Organic
C024556,2024-09-13,50,Male,India,Mumbai,1,Google Ads
C024557,2025-06-07,29,Female,India,Bengaluru,9,Influencer
C024558,2023-12-20,65,Female,United States,Los Angeles,1,Google Ads
C024559,2023-09-28,56,Female,United Kingdom,Birmingham,9,Influencer
C024560,2024-03-07,29,Female,United States,Los Angeles,6,YouTube
C024561,2025-01-08,29,Female,United States,New York,5,Facebook
C024562,2024-04-16,28,Female,France,Marseille,9,Influencer
C024563,2024-05-22,65,Male,India,Mumbai,7,Email
C024564,2023-02-24,25,Female,United Kingdom,Manchester,4,Instagram
C024565,2023-02-06,25,Male,United Kingdom,London,4,Instagram
C024566,2025-06-18,54,Male,United States,New York,5,Facebook
C024567,2023-02-24,33,Female,United Kingdom,Birmingham,3,Instagram
C024568,2024-06-07,53,Female,United States,San Francisco,3,Instagram
C024569,2025-07-03,35,Male,India,Ahmedabad,7,Email
C024570,2024-04-07,61,Female,United Kingdom,Birmingham,2,Google Ads
C024571,2024-11-27,38,Female,Germany,Munich,2,Google Ads
C024572,2024-12-16,21,Male,United States,Los Angeles,1,Google Ads
C024573,2025-10-27,24,Male,Japan,Osaka,2,Google Ads
C024574,2025-01-01,51,Female,Japan,Osaka,9,Influencer
C024575,2025-09-15,51,Female,India,Delhi,1,Google Ads
C024576,2023-07-31,62,Male,India,Bengaluru,2,Google Ads
C024577,2025-01-23,53,Female,Japan,Kyoto,1,Google Ads
C024578,2024-03-11,54,Male,Canada,Montreal,5,Facebook
C024579,2023-03-25,47,Male,United States,Chicago,8,Referral
C024580,2025-02-17,43,Male,United States,Los Angeles,10,Organic
C024581,2025-04-13,29,Female,United States,Los Angeles,8,Referral
C024582,2024-04-05,28,Male,Germany,Berlin,9,Influencer
C024583,2023-06-26,46,Female,United States,Los Angeles,8,Referral
C024584,2023-11-08,20,Female,United States,Chicago,2,Google Ads
C024585,2023-07-05,28,Male,Japan,Kyoto,5,Facebook
C024586,2023-09-03,26,Female,United States,Chicago,7,Email
C024587,2025-10-13,43,Male,Japan,Kyoto,5,Facebook
C024588,2024-01-19,25,Male,India,Mumbai,2,Google Ads
C024589,2025-12-01,38,Female,India,Delhi,6,YouTube
C024590,2023-10-12,25,Female,India,Mumbai,2,Google Ads
C024591,2025-09-06,59,Female,Japan,Osaka,8,Referral
C024592,2025-09-14,23,Male,United States,San Francisco,4,Instagram
C024593,2023-10-27,35,Female,India,Ahmedabad,10,Organic
C024594,2025-06-19,23,Female,United Kingdom,London,2,Google Ads
C024595,2025-05-23,38,Male,Germany,Munich,9,Influencer
C024596,2024-04-30,61,Male,United Kingdom,Manchester,9,Influencer
C024597,2024-03-11,65,Female,United Kingdom,Birmingham,1,Google Ads
C024598,2025-03-16,65,Female,Japan,Osaka,8,Referral
C024599,2023-06-30,40,Male,Germany,Hamburg,1,Google Ads
C024600,2025-06-01,53,Female,United States,Los Angeles,8,Referral
C024601,2025-05-26,35,Male,United Kingdom,London,6,YouTube
C024602,2024-11-24,44,Female,Australia,Sydney,10,Organic
C024603,2023-12-06,62,Female,United States,Los Angeles,2,Google Ads
C024604,2024-05-05,20,Female,Australia,Brisbane,7,Email
C024605,2024-05-09,29,Other,Germany,Hamburg,7,Email
C024606,2024-12-30,37,Female,Germany,Hamburg,5,Facebook
C024607,2024-03-31,36,Male,United States,San Francisco,10,Organic
C024608,2023-04-15,40,Female,Canada,Vancouver,6,YouTube
C024609,2024-12-19,22,Male,Japan,Tokyo,7,Email
C024610,2024-03-14,36,Male,Australia,Melbourne,10,Organic
C024611,2024-10-12,29,Male,Germany,Hamburg,4,Instagram
C024612,2024-05-23,45,Female,India,Mumbai,10,Organic
C024613,2023-09-08,54,Female,France,Paris,8,Referral
C024614,2025-08-22,51,Female,Australia,Melbourne,8,Referral
C024615,2023-02-16,33,Male,India,Ahmedabad,10,Organic
C024616,2025-05-28,21,Male,India,Bengaluru,8,Referral
C024617,2025-10-14,64,Male,United Kingdom,Manchester,6,YouTube
C024618,2025-02-13,59,Male,United States,Chicago,2,Google Ads
C024619,2025-06-03,23,Male,United States,New York,4,Instagram
C024620,2023-03-05,24,Female,United States,Chicago,4,Instagram
C024621,2023-11-16,51,Female,Germany,Hamburg,9,Influencer
C024622,2025-05-09,21,Male,United Kingdom,Birmingham,3,Instagram
C024623,2025-02-18,32,Female,Canada,Vancouver,2,Google Ads
C024624,2023-01-29,30,Female,United States,Los Angeles,9,Influencer
C024625,2024-03-12,26,Female,United States,Los Angeles,10,Organic
C024626,2025-02-01,54,Male,United Kingdom,Manchester,6,YouTube
C024627,2025-01-05,34,Female,Canada,Montreal,9,Influencer
C024628,2025-12-06,55,Female,United States,San Francisco,9,Influencer
C024629,2024-03-26,31,Female,United States,San Francisco,8,Referral
C024630,2024-09-24,54,Male,France,Paris,5,Facebook
C024631,2025-12-12,48,Female,Canada,Vancouver,6,YouTube
C024632,2023-08-21,19,Male,France,Paris,9,Influencer
C024633,2023-07-19,63,Female,France,Paris,3,Instagram
C024634,2024-11-04,36,Male,India,Bengaluru,4,Instagram
C024635,2024-07-02,36,Male,France,Lyon,4,Instagram
C024636,2025-07-25,30,Female,Japan,Osaka,4,Instagram
C024637,2023-04-07,38,Male,United States,Los Angeles,9,Influencer
C024638,2023-02-18,48,Female,Germany,Hamburg,5,Facebook
C024639,2025-06-14,61,Male,Japan,Kyoto,1,Google Ads
C024640,2024-06-05,45,Male,United Kingdom,London,4,Instagram
C024641,2023-02-09,18,Male,France,Lyon,2,Google Ads
C024642,2025-07-02,52,Female,India,Bengaluru,2,Google Ads
C024643,2024-07-06,27,Male,Germany,Berlin,10,Organic
C024644,2024-11-06,25,Male,United States,Chicago,8,Referral
C024645,2025-02-08,30,Female,United States,Chicago,1,Google Ads
C024646,2023-07-30,36,Male,Germany,Berlin,3,Instagram
C024647,2024-03-08,20,Male,Australia,Brisbane,4,Instagram
C024648,2024-12-07,20,Male,France,Lyon,10,Organic
C024649,2024-07-18,44,Male,United States,Los Angeles,9,Influencer
C024650,2023-05-27,35,Female,India,Delhi,4,Instagram
C024651,2023-10-09,52,Male,United Kingdom,London,8,Referral
C024652,2025-01-24,61,Female,Canada,Toronto,2,Google Ads
C024653,2025-12-10,51,Male,France,Lyon,8,Referral
C024654,2024-05-09,47,Male,Canada,Toronto,9,Influencer
C024655,2024-02-13,25,Male,Canada,Toronto,6,YouTube
C024656,2023-09-30,38,Male,United States,Los Angeles,7,Email
C024657,2024-04-02,63,Female,Japan,Osaka,3,Instagram
C024658,2023-02-15,36,Male,India,Ahmedabad,4,Instagram
C024659,2023-11-07,60,Female,Australia,Sydney,4,Instagram
C024660,2024-07-15,65,Female,Japan,Osaka,2,Google Ads
C024661,2023-11-27,63,Male,India,Ahmedabad,3,Instagram
C024662,2023-01-11,57,Female,United Kingdom,London,9,Influencer
C024663,2025-06-26,47,Female,United Kingdom,Birmingham,9,Influencer
C024664,2025-12-07,44,Male,Australia,Melbourne,3,Instagram
C024665,2023-01-08,37,Female,France,Paris,6,YouTube
C024666,2025-09-10,31,Male,Germany,Hamburg,9,Influencer
C024667,2024-07-19,29,Male,India,Bengaluru,8,Referral
C024668,2023-09-30,40,Female,United States,Los Angeles,6,YouTube
C024669,2025-07-29,29,Female,Germany,Hamburg,4,Instagram
C024670,2025-06-19,61,Female,Germany,Berlin,7,Email
C024671,2023-05-11,61,Female,United States,New York,6,YouTube
C024672,2024-12-24,56,Female,India,Delhi,6,YouTube
C024673,2024-09-25,59,Female,India,Delhi,10,Organic
C024674,2023-04-24,47,Male,United States,Los Angeles,4,Instagram
C024675,2024-06-15,65,Male,United States,Chicago,9,Influencer
C024676,2025-11-10,44,Male,Australia,Sydney,2,Google Ads
C024677,2023-02-02,41,Male,Japan,Osaka,9,Influencer
C024678,2023-05-13,20,Male,India,Delhi,2,Google Ads
C024679,2025-07-08,47,Male,Japan,Kyoto,5,Facebook
C024680,2025-09-01,52,Male,India,Mumbai,4,Instagram
C024681,2023-01-26,50,Male,France,Paris,7,Email
C024682,2024-08-23,54,Female,Japan,Kyoto,3,Instagram
C024683,2024-06-28,57,Male,United States,San Francisco,2,Google Ads
C024684,2023-01-18,33,Female,United States,San Francisco,2,Google Ads
C024685,2025-07-22,65,Male,United States,Los Angeles,8,Referral
C024686,2023-10-16,35,Male,United States,San Francisco,5,Facebook
C024687,2025-11-16,35,Male,India,Mumbai,4,Instagram
C024688,2025-03-27,31,Male,United Kingdom,London,9,Influencer
C024689,2023-04-18,49,Female,Germany,Munich,8,Referral
C024690,2025-08-30,29,Female,India,Ahmedabad,1,Google Ads
C024691,2025-08-05,59,Female,United States,New York,7,Email
C024692,2025-01-07,19,Male,United States,Chicago,2,Google Ads
C024693,2023-11-20,43,Male,United States,Chicago,10,Organic
C024694,2025-05-16,40,Female,United States,New York,10,Organic
C024695,2025-01-04,52,Female,India,Bengaluru,6,YouTube
C024696,2025-03-03,50,Female,United States,San Francisco,6,YouTube
C024697,2023-10-16,58,Male,France,Paris,7,Email
C024698,2025-11-26,42,Male,Japan,Tokyo,2,Google Ads
C024699,2025-06-10,21,Female,Canada,Toronto,3,Instagram
C024700,2023-02-12,38,Male,Japan,Osaka,1,Google Ads
C024701,2023-01-09,65,Female,France,Lyon,7,Email
C024702,2023-07-03,21,Male,United Kingdom,Birmingham,7,Email
C024703,2025-06-13,48,Female,United States,New York,3,Instagram
C024704,2025-12-12,32,Male,India,Mumbai,1,Google Ads
C024705,2025-05-19,21,Male,Germany,Hamburg,6,YouTube
C024706,2024-06-16,21,Male,United States,Los Angeles,6,YouTube
C024707,2025-09-26,61,Male,Japan,Kyoto,4,Instagram
C024708,2024-10-24,20,Female,Australia,Sydney,6,YouTube
C024709,2025-08-11,22,Female,Germany,Berlin,10,Organic
C024710,2023-03-10,36,Female,India,Mumbai,9,Influencer
C024711,2023-10-28,55,Male,United States,Los Angeles,8,Referral
C024712,2023-01-27,49,Male,United States,Los Angeles,1,Google Ads
C024713,2025-07-18,26,Male,United Kingdom,Manchester,8,Referral
C024714,2024-10-15,20,Male,United States,Los Angeles,9,Influencer
C024715,2024-07-06,51,Male,United States,Los Angeles,5,Facebook
C024716,2023-04-16,42,Male,United Kingdom,London,2,Google Ads
C024717,2024-08-08,27,Female,United Kingdom,London,9,Influencer
C024718,2024-07-25,49,Female,United Kingdom,Manchester,6,YouTube
C024719,2025-03-20,22,Male,India,Ahmedabad,1,Google Ads
C024720,2024-09-25,46,Male,United States,New York,4,Instagram
C024721,2025-10-31,24,Male,India,Mumbai,1,Google Ads
C024722,2025-07-19,32,Male,Canada,Montreal,1,Google Ads
C024723,2024-10-20,19,Female,United Kingdom,London,10,Organic
C024724,2025-06-04,27,Male,Canada,Vancouver,8,Referral
C024725,2023-11-17,28,Female,United States,New York,2,Google Ads
C024726,2024-04-04,57,Female,United States,New York,3,Instagram
C024727,2024-08-01,38,Female,Germany,Munich,4,Instagram
C024728,2025-05-26,29,Male,India,Mumbai,8,Referral
C024729,2025-01-23,21,Male,United States,Los Angeles,5,Facebook
C024730,2023-06-09,45,Male,Germany,Munich,3,Instagram
C024731,2024-04-08,46,Female,United States,San Francisco,8,Referral
C024732,2025-09-24,30,Male,United States,New York,3,Instagram
C024733,2023-08-29,35,Male,United States,Chicago,3,Instagram
C024734,2025-07-24,44,Female,Canada,Vancouver,1,Google Ads
C024735,2025-08-21,20,Female,United States,Chicago,9,Influencer
C024736,2025-08-16,52,Male,United States,San Francisco,7,Email
C024737,2025-05-14,56,Male,United States,New York,10,Organic
C024738,2024-10-11,39,Female,Germany,Hamburg,7,Email
C024739,2023-11-23,34,Male,United States,San Francisco,10,Organic
C024740,2025-05-14,45,Female,United States,New York,3,Instagram
C024741,2024-06-12,55,Male,United States,San Francisco,5,Facebook
C024742,2025-05-28,33,Female,Canada,Vancouver,4,Instagram
C024743,2023-11-30,22,Male,Canada,Toronto,1,Google Ads
C024744,2025-10-23,39,Female,United States,San Francisco,9,Influencer
C024745,2025-12-10,34,Male,Canada,Vancouver,9,Influencer
C024746,2025-05-31,28,Female,United States,Los Angeles,8,Referral
C024747,2023-12-16,39,Female,India,Bengaluru,9,Influencer
C024748,2023-06-23,61,Male,United States,New York,8,Referral
C024749,2023-04-26,61,Female,Australia,Sydney,8,Referral
C024750,2023-12-27,53,Female,Australia,Brisbane,10,Organic
C024751,2023-03-17,58,Male,United States,Chicago,9,Influencer
C024752,2025-01-25,63,Female,United States,Los Angeles,2,Google Ads
C024753,2023-03-13,61,Female,Canada,Vancouver,5,Facebook
C024754,2024-03-27,59,Male,United States,Los Angeles,9,Influencer
C024755,2025-06-29,57,Male,United Kingdom,London,5,Facebook
C024756,2024-01-02,20,Male,Germany,Munich,6,YouTube
C024757,2025-04-05,44,Male,United States,San Francisco,6,YouTube
C024758,2024-10-31,62,Male,United States,New York,7,Email
C024759,2025-11-13,65,Male,Germany,Munich,6,YouTube
C024760,2023-04-20,30,Male,India,Ahmedabad,6,YouTube
C024761,2023-02-21,30,Male,United States,Los Angeles,2,Google Ads
C024762,2024-04-11,47,Female,Japan,Tokyo,7,Email
C024763,2025-03-28,35,Female,India,Mumbai,3,Instagram
C024764,2025-02-25,57,Female,Australia,Sydney,8,Referral
C024765,2024-07-09,50,Male,France,Paris,6,YouTube
C024766,2025-07-17,34,Female,Canada,Vancouver,9,Influencer
C024767,2023-09-16,58,Female,United States,New York,6,YouTube
C024768,2023-03-06,27,Male,Japan,Tokyo,7,Email
C024769,2023-06-12,58,Male,United States,Chicago,6,YouTube
C024770,2023-02-08,61,Female,India,Bengaluru,10,Organic
C024771,2024-10-26,41,Male,United States,New York,10,Organic
C024772,2023-11-16,59,Female,Canada,Vancouver,3,Instagram
C024773,2023-12-26,46,Male,United States,Chicago,5,Facebook
C024774,2023-09-26,25,Female,Japan,Tokyo,8,Referral
C024775,2023-11-20,53,Female,United States,Los Angeles,5,Facebook
C024776,2023-11-22,31,Male,United States,New York,5,Facebook
C024777,2023-09-14,46,Male,India,Ahmedabad,8,Referral
C024778,2023-07-19,24,Female,United Kingdom,Manchester,10,Organic
C024779,2024-09-01,42,Male,United Kingdom,Manchester,5,Facebook
C024780,2025-06-23,59,Male,United Kingdom,Manchester,2,Google Ads
C024781,2023-06-13,47,Female,United States,New York,6,YouTube
C024782,2024-09-06,45,Male,United States,Los Angeles,8,Referral
C024783,2023-04-16,27,Female,France,Lyon,7,Email
C024784,2024-11-29,64,Female,Australia,Sydney,7,Email
C024785,2023-12-30,64,Male,Australia,Melbourne,2,Google Ads
C024786,2025-11-10,51,Male,Japan,Osaka,8,Referral
C024787,2024-10-21,33,Female,Canada,Montreal,3,Instagram
